,Unnamed: 0,drug_a_name,drug_b_name,cell_line,synergy,fold
6858,ETOPOSIDE_ERLOTINIB_UWB1289,ETOPOSIDE,ERLOTINIB,UWB1289,26.6887150545,0
6859,ETOPOSIDE_ERLOTINIB_VCAP,ETOPOSIDE,ERLOTINIB,VCAP,41.8535057623,4
6860,ETOPOSIDE_ERLOTINIB_ZR751,ETOPOSIDE,ERLOTINIB,ZR751,51.4737549582,0
6900,ETOPOSIDE_LAPATINIB_A2058,ETOPOSIDE,LAPATINIB,A2058,-0.8609223723,4
6901,ETOPOSIDE_LAPATINIB_A2780,ETOPOSIDE,LAPATINIB,A2780,27.2908839852,0
6902,ETOPOSIDE_LAPATINIB_A375,ETOPOSIDE,LAPATINIB,A375,13.6902370148,4
6903,ETOPOSIDE_LAPATINIB_A427,ETOPOSIDE,LAPATINIB,A427,-14.4071478393,3
6904,ETOPOSIDE_LAPATINIB_CAOV3,ETOPOSIDE,LAPATINIB,CAOV3,143.2917905274,1
6905,ETOPOSIDE_LAPATINIB_COLO320DM,ETOPOSIDE,LAPATINIB,COLO320DM,21.3573407608,1
6906,ETOPOSIDE_LAPATINIB_DLD1,ETOPOSIDE,LAPATINIB,DLD1,40.6171945764,4
6907,ETOPOSIDE_LAPATINIB_EFM192B,ETOPOSIDE,LAPATINIB,EFM192B,-1.478747416,4
6908,ETOPOSIDE_LAPATINIB_ES2,ETOPOSIDE,LAPATINIB,ES2,-5.6795733923,3
6909,ETOPOSIDE_LAPATINIB_HCT116,ETOPOSIDE,LAPATINIB,HCT116,27.6384261448,0
6910,ETOPOSIDE_LAPATINIB_HT144,ETOPOSIDE,LAPATINIB,HT144,12.7503396176,0
6911,ETOPOSIDE_LAPATINIB_HT29,ETOPOSIDE,LAPATINIB,HT29,15.9778170379,1
6912,ETOPOSIDE_LAPATINIB_KPL1,ETOPOSIDE,LAPATINIB,KPL1,6.9064641585,3
6913,ETOPOSIDE_LAPATINIB_LNCAP,ETOPOSIDE,LAPATINIB,LNCAP,27.812676562,1
6914,ETOPOSIDE_LAPATINIB_LOVO,ETOPOSIDE,LAPATINIB,LOVO,50.4281854033,4
6915,ETOPOSIDE_LAPATINIB_MDAMB436,ETOPOSIDE,LAPATINIB,MDAMB436,20.1485259974,1
6916,ETOPOSIDE_LAPATINIB_MSTO,ETOPOSIDE,LAPATINIB,MSTO,12.3688792822,2
6917,ETOPOSIDE_LAPATINIB_NCIH1650,ETOPOSIDE,LAPATINIB,NCIH1650,21.6310608562,1
6918,ETOPOSIDE_LAPATINIB_NCIH2122,ETOPOSIDE,LAPATINIB,NCIH2122,31.3094760695,4
6919,ETOPOSIDE_LAPATINIB_NCIH23,ETOPOSIDE,LAPATINIB,NCIH23,-167.5463502638,3
6920,ETOPOSIDE_LAPATINIB_NCIH460,ETOPOSIDE,LAPATINIB,NCIH460,13.8504403802,0
6921,ETOPOSIDE_LAPATINIB_NCIH520,ETOPOSIDE,LAPATINIB,NCIH520,17.8898733998,3
6922,ETOPOSIDE_LAPATINIB_OCUBM,ETOPOSIDE,LAPATINIB,OCUBM,14.5298469299,2
6923,ETOPOSIDE_LAPATINIB_OV90,ETOPOSIDE,LAPATINIB,OV90,-14.60244237,1
6924,ETOPOSIDE_LAPATINIB_OVCAR3,ETOPOSIDE,LAPATINIB,OVCAR3,26.4859601618,2
6925,ETOPOSIDE_LAPATINIB_PA1,ETOPOSIDE,LAPATINIB,PA1,-4.3378302515,4
6926,ETOPOSIDE_LAPATINIB_RKO,ETOPOSIDE,LAPATINIB,RKO,4.0903813537,2
6927,ETOPOSIDE_LAPATINIB_RPMI7951,ETOPOSIDE,LAPATINIB,RPMI7951,16.6244339781,1
6928,ETOPOSIDE_LAPATINIB_SKMEL30,ETOPOSIDE,LAPATINIB,SKMEL30,5.9468491435,1
6929,ETOPOSIDE_LAPATINIB_SKMES1,ETOPOSIDE,LAPATINIB,SKMES1,17.6539907344,1
6930,ETOPOSIDE_LAPATINIB_SKOV3,ETOPOSIDE,LAPATINIB,SKOV3,19.1381495311,1
6931,ETOPOSIDE_LAPATINIB_SW620,ETOPOSIDE,LAPATINIB,SW620,17.8391530156,1
6932,ETOPOSIDE_LAPATINIB_SW837,ETOPOSIDE,LAPATINIB,SW837,43.7618706696,2
6933,ETOPOSIDE_LAPATINIB_T47D,ETOPOSIDE,LAPATINIB,T47D,-7.0767464442,4
6934,ETOPOSIDE_LAPATINIB_UACC62,ETOPOSIDE,LAPATINIB,UACC62,7.8090741783,2
6935,ETOPOSIDE_LAPATINIB_UWB1289BRCA1,ETOPOSIDE,LAPATINIB,UWB1289BRCA1,35.1852329491,3
6936,ETOPOSIDE_LAPATINIB_UWB1289,ETOPOSIDE,LAPATINIB,UWB1289,13.8646125154,2
6937,ETOPOSIDE_LAPATINIB_VCAP,ETOPOSIDE,LAPATINIB,VCAP,18.8620989138,1
6938,ETOPOSIDE_LAPATINIB_ZR751,ETOPOSIDE,LAPATINIB,ZR751,42.9479522551,0
7173,ETOPOSIDE_SORAFENIB_A2058,ETOPOSIDE,SORAFENIB,A2058,-12.1550362495,0
7174,ETOPOSIDE_SORAFENIB_A2780,ETOPOSIDE,SORAFENIB,A2780,3.8151089896,2
7175,ETOPOSIDE_SORAFENIB_A375,ETOPOSIDE,SORAFENIB,A375,-3.8426771638,3
7176,ETOPOSIDE_SORAFENIB_A427,ETOPOSIDE,SORAFENIB,A427,2.1840619368,3
7177,ETOPOSIDE_SORAFENIB_CAOV3,ETOPOSIDE,SORAFENIB,CAOV3,40.7684090339,3
7178,ETOPOSIDE_SORAFENIB_COLO320DM,ETOPOSIDE,SORAFENIB,COLO320DM,0.8405795264,3
7179,ETOPOSIDE_SORAFENIB_DLD1,ETOPOSIDE,SORAFENIB,DLD1,8.1375897834,2
7180,ETOPOSIDE_SORAFENIB_EFM192B,ETOPOSIDE,SORAFENIB,EFM192B,-16.2684163505,3
7181,ETOPOSIDE_SORAFENIB_ES2,ETOPOSIDE,SORAFENIB,ES2,-7.3829168039,2
7182,ETOPOSIDE_SORAFENIB_HCT116,ETOPOSIDE,SORAFENIB,HCT116,-0.5385658177,0
7183,ETOPOSIDE_SORAFENIB_HT144,ETOPOSIDE,SORAFENIB,HT144,6.0635993224,0
7184,ETOPOSIDE_SORAFENIB_HT29,ETOPOSIDE,SORAFENIB,HT29,-5.5006448691,0
7185,ETOPOSIDE_SORAFENIB_KPL1,ETOPOSIDE,SORAFENIB,KPL1,5.5114742585,3
7186,ETOPOSIDE_SORAFENIB_LNCAP,ETOPOSIDE,SORAFENIB,LNCAP,-4.1758969576,4
7187,ETOPOSIDE_SORAFENIB_LOVO,ETOPOSIDE,SORAFENIB,LOVO,-10.079768302,0
7188,ETOPOSIDE_SORAFENIB_MDAMB436,ETOPOSIDE,SORAFENIB,MDAMB436,-8.0932172437,1
7189,ETOPOSIDE_SORAFENIB_MSTO,ETOPOSIDE,SORAFENIB,MSTO,-8.4612925123,0
7190,ETOPOSIDE_SORAFENIB_NCIH1650,ETOPOSIDE,SORAFENIB,NCIH1650,2.7914259941,1
7191,ETOPOSIDE_SORAFENIB_NCIH2122,ETOPOSIDE,SORAFENIB,NCIH2122,-0.7878329568,4
7192,ETOPOSIDE_SORAFENIB_NCIH23,ETOPOSIDE,SORAFENIB,NCIH23,-116.1653965143,4
7193,ETOPOSIDE_SORAFENIB_NCIH460,ETOPOSIDE,SORAFENIB,NCIH460,8.3552611037,3
7194,ETOPOSIDE_SORAFENIB_NCIH520,ETOPOSIDE,SORAFENIB,NCIH520,12.5746099592,3
7195,ETOPOSIDE_SORAFENIB_OCUBM,ETOPOSIDE,SORAFENIB,OCUBM,-9.1030487567,1
7196,ETOPOSIDE_SORAFENIB_OV90,ETOPOSIDE,SORAFENIB,OV90,-8.0861833382,1
7197,ETOPOSIDE_SORAFENIB_OVCAR3,ETOPOSIDE,SORAFENIB,OVCAR3,-18.4345598269,4
7198,ETOPOSIDE_SORAFENIB_PA1,ETOPOSIDE,SORAFENIB,PA1,-4.5629738236,3
7199,ETOPOSIDE_SORAFENIB_RKO,ETOPOSIDE,SORAFENIB,RKO,-3.5384390881,3
7200,ETOPOSIDE_SORAFENIB_RPMI7951,ETOPOSIDE,SORAFENIB,RPMI7951,-10.8497208608,1
7201,ETOPOSIDE_SORAFENIB_SKMEL30,ETOPOSIDE,SORAFENIB,SKMEL30,7.4854800516,1
7202,ETOPOSIDE_SORAFENIB_SKMES1,ETOPOSIDE,SORAFENIB,SKMES1,-2.3320926481,3
7203,ETOPOSIDE_SORAFENIB_SKOV3,ETOPOSIDE,SORAFENIB,SKOV3,-3.4137803701,0
7204,ETOPOSIDE_SORAFENIB_SW620,ETOPOSIDE,SORAFENIB,SW620,0.8922384742,2
7205,ETOPOSIDE_SORAFENIB_SW837,ETOPOSIDE,SORAFENIB,SW837,10.0818252485,0
7206,ETOPOSIDE_SORAFENIB_T47D,ETOPOSIDE,SORAFENIB,T47D,-12.4278491963,3
7207,ETOPOSIDE_SORAFENIB_UACC62,ETOPOSIDE,SORAFENIB,UACC62,-5.1368666157,2
7208,ETOPOSIDE_SORAFENIB_UWB1289BRCA1,ETOPOSIDE,SORAFENIB,UWB1289BRCA1,4.6052148461,2
7209,ETOPOSIDE_SORAFENIB_UWB1289,ETOPOSIDE,SORAFENIB,UWB1289,-1.4710695192,2
7210,ETOPOSIDE_SORAFENIB_VCAP,ETOPOSIDE,SORAFENIB,VCAP,-19.7880371546,4
7211,ETOPOSIDE_SORAFENIB_ZR751,ETOPOSIDE,SORAFENIB,ZR751,-11.7468991556,3
7212,ETOPOSIDE_SUNITINIB_A2058,ETOPOSIDE,SUNITINIB,A2058,-6.9721696863,1
7213,ETOPOSIDE_SUNITINIB_A2780,ETOPOSIDE,SUNITINIB,A2780,6.1509455764,0
7214,ETOPOSIDE_SUNITINIB_A375,ETOPOSIDE,SUNITINIB,A375,2.4347610935,1
7215,ETOPOSIDE_SUNITINIB_A427,ETOPOSIDE,SUNITINIB,A427,9.5897829983,0
7216,ETOPOSIDE_SUNITINIB_CAOV3,ETOPOSIDE,SUNITINIB,CAOV3,30.61709086,2
7217,ETOPOSIDE_SUNITINIB_COLO320DM,ETOPOSIDE,SUNITINIB,COLO320DM,9.4409052075,0
7218,ETOPOSIDE_SUNITINIB_DLD1,ETOPOSIDE,SUNITINIB,DLD1,-4.7368417538,3
7219,ETOPOSIDE_SUNITINIB_EFM192B,ETOPOSIDE,SUNITINIB,EFM192B,-4.9599668046,2
7220,ETOPOSIDE_SUNITINIB_ES2,ETOPOSIDE,SUNITINIB,ES2,-9.6584591011,1
7221,ETOPOSIDE_SUNITINIB_HCT116,ETOPOSIDE,SUNITINIB,HCT116,0.2669796966,0
7222,ETOPOSIDE_SUNITINIB_HT144,ETOPOSIDE,SUNITINIB,HT144,0.1897244403,1
7223,ETOPOSIDE_SUNITINIB_HT29,ETOPOSIDE,SUNITINIB,HT29,1.3177382214,1
7224,ETOPOSIDE_SUNITINIB_KPL1,ETOPOSIDE,SUNITINIB,KPL1,17.6081692151,2
7225,ETOPOSIDE_SUNITINIB_LNCAP,ETOPOSIDE,SUNITINIB,LNCAP,-1.8894872527,1
7226,ETOPOSIDE_SUNITINIB_LOVO,ETOPOSIDE,SUNITINIB,LOVO,4.5697784436,1
7227,ETOPOSIDE_SUNITINIB_MDAMB436,ETOPOSIDE,SUNITINIB,MDAMB436,1.1020209051,4
7228,ETOPOSIDE_SUNITINIB_MSTO,ETOPOSIDE,SUNITINIB,MSTO,-15.1208058266,3
7229,ETOPOSIDE_SUNITINIB_NCIH1650,ETOPOSIDE,SUNITINIB,NCIH1650,16.7746360699,0
7230,ETOPOSIDE_SUNITINIB_NCIH2122,ETOPOSIDE,SUNITINIB,NCIH2122,2.4332323728,3
7231,ETOPOSIDE_SUNITINIB_NCIH23,ETOPOSIDE,SUNITINIB,NCIH23,-98.6274144607,2
7232,ETOPOSIDE_SUNITINIB_NCIH460,ETOPOSIDE,SUNITINIB,NCIH460,4.6189522327,0
7233,ETOPOSIDE_SUNITINIB_NCIH520,ETOPOSIDE,SUNITINIB,NCIH520,13.7160188072,1
7234,ETOPOSIDE_SUNITINIB_OCUBM,ETOPOSIDE,SUNITINIB,OCUBM,-4.8217456418,4
7235,ETOPOSIDE_SUNITINIB_OV90,ETOPOSIDE,SUNITINIB,OV90,-2.4084369322,1
7236,ETOPOSIDE_SUNITINIB_OVCAR3,ETOPOSIDE,SUNITINIB,OVCAR3,-1.583835017,0
7237,ETOPOSIDE_SUNITINIB_PA1,ETOPOSIDE,SUNITINIB,PA1,-13.5856146938,1
7238,ETOPOSIDE_SUNITINIB_RKO,ETOPOSIDE,SUNITINIB,RKO,-3.7890695439,3
7239,ETOPOSIDE_SUNITINIB_RPMI7951,ETOPOSIDE,SUNITINIB,RPMI7951,-13.3244701874,3
7240,ETOPOSIDE_SUNITINIB_SKMEL30,ETOPOSIDE,SUNITINIB,SKMEL30,4.8454660212,1
7241,ETOPOSIDE_SUNITINIB_SKMES1,ETOPOSIDE,SUNITINIB,SKMES1,-10.193424208,1
7242,ETOPOSIDE_SUNITINIB_SKOV3,ETOPOSIDE,SUNITINIB,SKOV3,2.3590239589,4
7243,ETOPOSIDE_SUNITINIB_SW620,ETOPOSIDE,SUNITINIB,SW620,7.0895166223,1
7244,ETOPOSIDE_SUNITINIB_SW837,ETOPOSIDE,SUNITINIB,SW837,-1.4298268952,2
7245,ETOPOSIDE_SUNITINIB_T47D,ETOPOSIDE,SUNITINIB,T47D,-26.4462453866,2
7246,ETOPOSIDE_SUNITINIB_UACC62,ETOPOSIDE,SUNITINIB,UACC62,2.2341673735,1
7247,ETOPOSIDE_SUNITINIB_UWB1289BRCA1,ETOPOSIDE,SUNITINIB,UWB1289BRCA1,13.1679252895,0
7248,ETOPOSIDE_SUNITINIB_UWB1289,ETOPOSIDE,SUNITINIB,UWB1289,2.691977618,2
7249,ETOPOSIDE_SUNITINIB_VCAP,ETOPOSIDE,SUNITINIB,VCAP,5.1236731303,0
7250,ETOPOSIDE_SUNITINIB_ZR751,ETOPOSIDE,SUNITINIB,ZR751,9.4358092134,1
7290,ETOPOSIDE_ZOLINZA_A2058,ETOPOSIDE,ZOLINZA,A2058,3.4522398712,0
7291,ETOPOSIDE_ZOLINZA_A2780,ETOPOSIDE,ZOLINZA,A2780,10.0148295462,4
7292,ETOPOSIDE_ZOLINZA_A375,ETOPOSIDE,ZOLINZA,A375,-71.1850517196,4
7293,ETOPOSIDE_ZOLINZA_A427,ETOPOSIDE,ZOLINZA,A427,-18.8443561906,0
7294,ETOPOSIDE_ZOLINZA_CAOV3,ETOPOSIDE,ZOLINZA,CAOV3,83.6288365879,0
7295,ETOPOSIDE_ZOLINZA_COLO320DM,ETOPOSIDE,ZOLINZA,COLO320DM,5.8805386426,2
7296,ETOPOSIDE_ZOLINZA_DLD1,ETOPOSIDE,ZOLINZA,DLD1,7.5017871133,3
7297,ETOPOSIDE_ZOLINZA_EFM192B,ETOPOSIDE,ZOLINZA,EFM192B,11.3054586662,4
7298,ETOPOSIDE_ZOLINZA_ES2,ETOPOSIDE,ZOLINZA,ES2,11.2892111713,0
7299,ETOPOSIDE_ZOLINZA_HCT116,ETOPOSIDE,ZOLINZA,HCT116,-17.3737922272,1
7300,ETOPOSIDE_ZOLINZA_HT144,ETOPOSIDE,ZOLINZA,HT144,11.8962736338,2
7301,ETOPOSIDE_ZOLINZA_HT29,ETOPOSIDE,ZOLINZA,HT29,18.6518038106,1
7302,ETOPOSIDE_ZOLINZA_KPL1,ETOPOSIDE,ZOLINZA,KPL1,14.1420389105,3
7303,ETOPOSIDE_ZOLINZA_LNCAP,ETOPOSIDE,ZOLINZA,LNCAP,28.6161941534,1
7304,ETOPOSIDE_ZOLINZA_LOVO,ETOPOSIDE,ZOLINZA,LOVO,10.2751155878,3
7305,ETOPOSIDE_ZOLINZA_MDAMB436,ETOPOSIDE,ZOLINZA,MDAMB436,12.6237777732,0
7306,ETOPOSIDE_ZOLINZA_MSTO,ETOPOSIDE,ZOLINZA,MSTO,56.8346293332,1
7307,ETOPOSIDE_ZOLINZA_NCIH1650,ETOPOSIDE,ZOLINZA,NCIH1650,3.5231265805,2
7308,ETOPOSIDE_ZOLINZA_NCIH2122,ETOPOSIDE,ZOLINZA,NCIH2122,18.8089245037,0
7309,ETOPOSIDE_ZOLINZA_NCIH23,ETOPOSIDE,ZOLINZA,NCIH23,-2.4737330515,4
7310,ETOPOSIDE_ZOLINZA_NCIH460,ETOPOSIDE,ZOLINZA,NCIH460,8.0538317652,0
7311,ETOPOSIDE_ZOLINZA_NCIH520,ETOPOSIDE,ZOLINZA,NCIH520,2.4326424905,3
7312,ETOPOSIDE_ZOLINZA_OCUBM,ETOPOSIDE,ZOLINZA,OCUBM,-5.1106054864,0
7313,ETOPOSIDE_ZOLINZA_OV90,ETOPOSIDE,ZOLINZA,OV90,6.8735487554,4
7314,ETOPOSIDE_ZOLINZA_OVCAR3,ETOPOSIDE,ZOLINZA,OVCAR3,10.7924253213,4
7315,ETOPOSIDE_ZOLINZA_PA1,ETOPOSIDE,ZOLINZA,PA1,-9.6791246769,4
7316,ETOPOSIDE_ZOLINZA_RKO,ETOPOSIDE,ZOLINZA,RKO,6.4407187739,2
7317,ETOPOSIDE_ZOLINZA_RPMI7951,ETOPOSIDE,ZOLINZA,RPMI7951,7.4967516848,4
7318,ETOPOSIDE_ZOLINZA_SKMEL30,ETOPOSIDE,ZOLINZA,SKMEL30,1.7392623542,4
7319,ETOPOSIDE_ZOLINZA_SKMES1,ETOPOSIDE,ZOLINZA,SKMES1,17.9351863883,1
7320,ETOPOSIDE_ZOLINZA_SKOV3,ETOPOSIDE,ZOLINZA,SKOV3,29.6405756875,1
7321,ETOPOSIDE_ZOLINZA_SW620,ETOPOSIDE,ZOLINZA,SW620,0.1821390459,2
7322,ETOPOSIDE_ZOLINZA_SW837,ETOPOSIDE,ZOLINZA,SW837,21.633230764,2
7323,ETOPOSIDE_ZOLINZA_T47D,ETOPOSIDE,ZOLINZA,T47D,25.2424134673,1
7324,ETOPOSIDE_ZOLINZA_UACC62,ETOPOSIDE,ZOLINZA,UACC62,17.5604373963,4
7325,ETOPOSIDE_ZOLINZA_UWB1289BRCA1,ETOPOSIDE,ZOLINZA,UWB1289BRCA1,20.6209054493,4
7326,ETOPOSIDE_ZOLINZA_UWB1289,ETOPOSIDE,ZOLINZA,UWB1289,27.4415464169,1
7327,ETOPOSIDE_ZOLINZA_VCAP,ETOPOSIDE,ZOLINZA,VCAP,17.6799373939,1
7328,ETOPOSIDE_ZOLINZA_ZR751,ETOPOSIDE,ZOLINZA,ZR751,22.8357364454,4
7734,GEMCITABINE_BORTEZOMIB_A2058,GEMCITABINE,BORTEZOMIB,A2058,-3.1185354264,0
7735,GEMCITABINE_BORTEZOMIB_A2780,GEMCITABINE,BORTEZOMIB,A2780,-6.0569075734,3
7736,GEMCITABINE_BORTEZOMIB_A375,GEMCITABINE,BORTEZOMIB,A375,-13.7518746404,4
7737,GEMCITABINE_BORTEZOMIB_A427,GEMCITABINE,BORTEZOMIB,A427,-4.3452765296,0
7738,GEMCITABINE_BORTEZOMIB_CAOV3,GEMCITABINE,BORTEZOMIB,CAOV3,-0.582252417,3
7739,GEMCITABINE_BORTEZOMIB_COLO320DM,GEMCITABINE,BORTEZOMIB,COLO320DM,-11.1318454052,2
7740,GEMCITABINE_BORTEZOMIB_DLD1,GEMCITABINE,BORTEZOMIB,DLD1,0.5557534413,1
7741,GEMCITABINE_BORTEZOMIB_EFM192B,GEMCITABINE,BORTEZOMIB,EFM192B,-9.793079469,3
7742,GEMCITABINE_BORTEZOMIB_ES2,GEMCITABINE,BORTEZOMIB,ES2,-6.3215764693,0
7743,GEMCITABINE_BORTEZOMIB_HCT116,GEMCITABINE,BORTEZOMIB,HCT116,-9.5965342346,4
7744,GEMCITABINE_BORTEZOMIB_HT144,GEMCITABINE,BORTEZOMIB,HT144,8.5208844149,4
7745,GEMCITABINE_BORTEZOMIB_HT29,GEMCITABINE,BORTEZOMIB,HT29,-8.6178026635,4
7746,GEMCITABINE_BORTEZOMIB_KPL1,GEMCITABINE,BORTEZOMIB,KPL1,-1.8906562184,3
7747,GEMCITABINE_BORTEZOMIB_LNCAP,GEMCITABINE,BORTEZOMIB,LNCAP,-12.9715734395,2
7748,GEMCITABINE_BORTEZOMIB_LOVO,GEMCITABINE,BORTEZOMIB,LOVO,-3.696604128,3
7749,GEMCITABINE_BORTEZOMIB_MDAMB436,GEMCITABINE,BORTEZOMIB,MDAMB436,1.2400544812,4
7750,GEMCITABINE_BORTEZOMIB_MSTO,GEMCITABINE,BORTEZOMIB,MSTO,1.5571390807,1
7751,GEMCITABINE_BORTEZOMIB_NCIH1650,GEMCITABINE,BORTEZOMIB,NCIH1650,-22.1194540597,2
7752,GEMCITABINE_BORTEZOMIB_NCIH2122,GEMCITABINE,BORTEZOMIB,NCIH2122,-12.2262778453,0
7753,GEMCITABINE_BORTEZOMIB_NCIH23,GEMCITABINE,BORTEZOMIB,NCIH23,-12.8904963167,3
7754,GEMCITABINE_BORTEZOMIB_NCIH460,GEMCITABINE,BORTEZOMIB,NCIH460,-21.3029384062,0
7755,GEMCITABINE_BORTEZOMIB_NCIH520,GEMCITABINE,BORTEZOMIB,NCIH520,-17.7878873701,3
7756,GEMCITABINE_BORTEZOMIB_OCUBM,GEMCITABINE,BORTEZOMIB,OCUBM,-3.6533688452,1
7757,GEMCITABINE_BORTEZOMIB_OV90,GEMCITABINE,BORTEZOMIB,OV90,-4.7987485201,0
7758,GEMCITABINE_BORTEZOMIB_OVCAR3,GEMCITABINE,BORTEZOMIB,OVCAR3,-2.4413334013,4
7759,GEMCITABINE_BORTEZOMIB_PA1,GEMCITABINE,BORTEZOMIB,PA1,-12.9929241769,2
7760,GEMCITABINE_BORTEZOMIB_RKO,GEMCITABINE,BORTEZOMIB,RKO,-13.6478736202,4
7761,GEMCITABINE_BORTEZOMIB_RPMI7951,GEMCITABINE,BORTEZOMIB,RPMI7951,-3.6569679672,4
7762,GEMCITABINE_BORTEZOMIB_SKMEL30,GEMCITABINE,BORTEZOMIB,SKMEL30,0.1085407202,4
7763,GEMCITABINE_BORTEZOMIB_SKMES1,GEMCITABINE,BORTEZOMIB,SKMES1,-15.6950604776,1
7764,GEMCITABINE_BORTEZOMIB_SKOV3,GEMCITABINE,BORTEZOMIB,SKOV3,-15.0659049344,0
7765,GEMCITABINE_BORTEZOMIB_SW620,GEMCITABINE,BORTEZOMIB,SW620,-0.4278052373,1
7766,GEMCITABINE_BORTEZOMIB_SW837,GEMCITABINE,BORTEZOMIB,SW837,17.2189518813,2
7767,GEMCITABINE_BORTEZOMIB_T47D,GEMCITABINE,BORTEZOMIB,T47D,-12.4656122224,1
7768,GEMCITABINE_BORTEZOMIB_UACC62,GEMCITABINE,BORTEZOMIB,UACC62,-10.8362590931,1
7769,GEMCITABINE_BORTEZOMIB_UWB1289BRCA1,GEMCITABINE,BORTEZOMIB,UWB1289BRCA1,10.6233783089,3
7770,GEMCITABINE_BORTEZOMIB_UWB1289,GEMCITABINE,BORTEZOMIB,UWB1289,-10.4133229356,2
7771,GEMCITABINE_BORTEZOMIB_VCAP,GEMCITABINE,BORTEZOMIB,VCAP,-4.3498081146,2
7772,GEMCITABINE_BORTEZOMIB_ZR751,GEMCITABINE,BORTEZOMIB,ZR751,-5.2979137117,4
7773,GEMCITABINE_DASATINIB_A2058,GEMCITABINE,DASATINIB,A2058,9.7533108463,3
7774,GEMCITABINE_DASATINIB_A2780,GEMCITABINE,DASATINIB,A2780,18.2289710611,2
7775,GEMCITABINE_DASATINIB_A375,GEMCITABINE,DASATINIB,A375,-16.4354982328,2
7776,GEMCITABINE_DASATINIB_A427,GEMCITABINE,DASATINIB,A427,24.839903286,4
7777,GEMCITABINE_DASATINIB_CAOV3,GEMCITABINE,DASATINIB,CAOV3,-0.6113663925,4
7778,GEMCITABINE_DASATINIB_COLO320DM,GEMCITABINE,DASATINIB,COLO320DM,15.9293066378,4
7779,GEMCITABINE_DASATINIB_DLD1,GEMCITABINE,DASATINIB,DLD1,6.5117838323,0
7780,GEMCITABINE_DASATINIB_EFM192B,GEMCITABINE,DASATINIB,EFM192B,21.6682981204,2
7781,GEMCITABINE_DASATINIB_ES2,GEMCITABINE,DASATINIB,ES2,22.1615312668,4
7782,GEMCITABINE_DASATINIB_HCT116,GEMCITABINE,DASATINIB,HCT116,8.7113268791,4
7783,GEMCITABINE_DASATINIB_HT144,GEMCITABINE,DASATINIB,HT144,-12.1084856788,2
7784,GEMCITABINE_DASATINIB_HT29,GEMCITABINE,DASATINIB,HT29,20.417307638,4
7785,GEMCITABINE_DASATINIB_KPL1,GEMCITABINE,DASATINIB,KPL1,14.1364411259,2
7786,GEMCITABINE_DASATINIB_LNCAP,GEMCITABINE,DASATINIB,LNCAP,4.7826616718,4
7787,GEMCITABINE_DASATINIB_LOVO,GEMCITABINE,DASATINIB,LOVO,19.2322440437,1
7788,GEMCITABINE_DASATINIB_MDAMB436,GEMCITABINE,DASATINIB,MDAMB436,22.1464394795,2
7789,GEMCITABINE_DASATINIB_MSTO,GEMCITABINE,DASATINIB,MSTO,7.2558459042,1
7790,GEMCITABINE_DASATINIB_NCIH1650,GEMCITABINE,DASATINIB,NCIH1650,18.3327197873,2
7791,GEMCITABINE_DASATINIB_NCIH2122,GEMCITABINE,DASATINIB,NCIH2122,7.6483439642,1
7792,GEMCITABINE_DASATINIB_NCIH23,GEMCITABINE,DASATINIB,NCIH23,-3.9870109148,0
7793,GEMCITABINE_DASATINIB_NCIH460,GEMCITABINE,DASATINIB,NCIH460,34.8928637864,0
7794,GEMCITABINE_DASATINIB_NCIH520,GEMCITABINE,DASATINIB,NCIH520,30.4031890386,4
7795,GEMCITABINE_DASATINIB_OCUBM,GEMCITABINE,DASATINIB,OCUBM,20.2479215467,4
7796,GEMCITABINE_DASATINIB_OV90,GEMCITABINE,DASATINIB,OV90,11.7614059559,1
7797,GEMCITABINE_DASATINIB_OVCAR3,GEMCITABINE,DASATINIB,OVCAR3,19.8095868929,4
7798,GEMCITABINE_DASATINIB_PA1,GEMCITABINE,DASATINIB,PA1,14.2116243716,0
7799,GEMCITABINE_DASATINIB_RKO,GEMCITABINE,DASATINIB,RKO,3.034633071,4
7800,GEMCITABINE_DASATINIB_RPMI7951,GEMCITABINE,DASATINIB,RPMI7951,2.3252810916,4
7801,GEMCITABINE_DASATINIB_SKMEL30,GEMCITABINE,DASATINIB,SKMEL30,2.3798885956,4
7802,GEMCITABINE_DASATINIB_SKMES1,GEMCITABINE,DASATINIB,SKMES1,-25.3311181339,0
7803,GEMCITABINE_DASATINIB_SKOV3,GEMCITABINE,DASATINIB,SKOV3,1.2740593238,1
7804,GEMCITABINE_DASATINIB_SW620,GEMCITABINE,DASATINIB,SW620,26.0709226133,0
7805,GEMCITABINE_DASATINIB_SW837,GEMCITABINE,DASATINIB,SW837,32.831424515,0
7806,GEMCITABINE_DASATINIB_T47D,GEMCITABINE,DASATINIB,T47D,4.9644532267,4
7807,GEMCITABINE_DASATINIB_UACC62,GEMCITABINE,DASATINIB,UACC62,16.8974443417,4
7808,GEMCITABINE_DASATINIB_UWB1289BRCA1,GEMCITABINE,DASATINIB,UWB1289BRCA1,7.1566533202,4
7809,GEMCITABINE_DASATINIB_UWB1289,GEMCITABINE,DASATINIB,UWB1289,0.9929549724,0
7810,GEMCITABINE_DASATINIB_VCAP,GEMCITABINE,DASATINIB,VCAP,17.5548056679,0
7811,GEMCITABINE_DASATINIB_ZR751,GEMCITABINE,DASATINIB,ZR751,28.6050435431,3
